,Default,Housing,Loan,AgeGroup,Balance,Day,Duration,Campaign,Pdays,Previous,Job,MaritalStatus,Education,Contact,Month,Poutcome,Subscribed
241,1.0,2.0,1.0,2.0,100,5,702,1,-1,0,3.0,1.0,4.0,3.0,5.0,4.0,0
242,1.0,1.0,1.0,2.0,0,5,151,1,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
243,1.0,2.0,1.0,2.0,434,5,117,1,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
244,1.0,2.0,1.0,2.0,3237,5,232,3,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
245,1.0,1.0,1.0,2.0,275,5,408,2,-1,0,1.0,1.0,4.0,3.0,5.0,4.0,0
246,1.0,2.0,1.0,1.0,0,5,179,2,-1,0,4.0,2.0,2.0,3.0,5.0,4.0,0
247,1.0,2.0,1.0,2.0,207,5,39,1,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
248,1.0,2.0,1.0,2.0,483,5,282,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
249,1.0,2.0,1.0,2.0,2248,5,714,2,-1,0,7.0,1.0,2.0,3.0,5.0,4.0,0
250,1.0,2.0,1.0,2.0,428,5,50,1,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
251,1.0,2.0,2.0,2.0,0,5,181,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
252,1.0,2.0,1.0,2.0,0,5,142,1,-1,0,7.0,2.0,2.0,3.0,5.0,4.0,0
253,1.0,2.0,1.0,2.0,140,5,227,1,-1,0,2.0,3.0,2.0,3.0,5.0,4.0,0
254,1.0,2.0,1.0,2.0,297,5,119,1,-1,0,1.0,2.0,3.0,3.0,5.0,4.0,0
255,1.0,2.0,1.0,2.0,279,5,361,1,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
256,1.0,2.0,1.0,2.0,901,5,73,3,-1,0,3.0,3.0,2.0,3.0,5.0,4.0,0
257,1.0,2.0,1.0,2.0,2573,5,67,2,-1,0,2.0,2.0,2.0,3.0,5.0,4.0,0
258,1.0,2.0,2.0,2.0,143,5,350,1,-1,0,7.0,1.0,2.0,3.0,5.0,4.0,0
259,1.0,2.0,1.0,2.0,475,5,332,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
260,1.0,2.0,1.0,2.0,70,5,611,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
261,1.0,2.0,1.0,2.0,318,5,113,2,-1,0,1.0,2.0,3.0,3.0,5.0,4.0,0
262,1.0,2.0,1.0,2.0,275,5,132,1,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
263,1.0,2.0,1.0,2.0,742,5,58,3,-1,0,1.0,3.0,3.0,3.0,5.0,4.0,0
264,1.0,2.0,1.0,2.0,236,5,151,1,-1,0,3.0,1.0,1.0,3.0,5.0,4.0,0
265,1.0,2.0,1.0,2.0,25,5,89,2,-1,0,11.0,2.0,3.0,3.0,5.0,4.0,0
266,1.0,2.0,1.0,2.0,600,5,152,1,-1,0,1.0,2.0,3.0,3.0,5.0,4.0,0
267,1.0,2.0,1.0,2.0,-349,5,611,2,-1,0,6.0,3.0,2.0,3.0,5.0,4.0,0
268,1.0,2.0,2.0,2.0,183,5,110,2,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
269,1.0,2.0,1.0,2.0,0,5,463,1,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
270,1.0,2.0,2.0,2.0,0,5,562,2,-1,0,1.0,2.0,3.0,3.0,5.0,4.0,1
271,1.0,2.0,1.0,2.0,0,5,962,1,-1,0,4.0,3.0,1.0,3.0,5.0,4.0,0
272,1.0,2.0,1.0,2.0,1078,5,10,4,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
273,1.0,1.0,1.0,2.0,155,5,118,3,-1,0,3.0,3.0,2.0,3.0,5.0,4.0,0
274,1.0,2.0,1.0,2.0,190,5,92,2,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
275,1.0,2.0,1.0,2.0,319,5,143,3,-1,0,5.0,1.0,2.0,3.0,5.0,4.0,0
276,1.0,2.0,1.0,2.0,-185,5,189,3,-1,0,7.0,3.0,2.0,3.0,5.0,4.0,0
277,1.0,1.0,1.0,2.0,47,5,234,2,-1,0,7.0,1.0,2.0,3.0,5.0,4.0,0
278,1.0,2.0,1.0,2.0,570,5,75,2,-1,0,7.0,2.0,2.0,3.0,5.0,4.0,0
279,1.0,1.0,1.0,2.0,19,5,189,2,-1,0,8.0,1.0,3.0,3.0,5.0,4.0,0
280,1.0,2.0,1.0,2.0,61,5,621,3,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
281,1.0,2.0,2.0,2.0,-62,5,55,2,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
282,1.0,1.0,1.0,2.0,258,5,310,4,-1,0,2.0,1.0,3.0,3.0,5.0,4.0,0
283,1.0,2.0,1.0,2.0,76,5,156,2,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
284,1.0,2.0,1.0,2.0,0,5,5,2,-1,0,4.0,2.0,2.0,3.0,5.0,4.0,0
285,1.0,2.0,1.0,2.0,352,5,225,2,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
286,1.0,2.0,1.0,2.0,368,5,125,2,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
287,1.0,2.0,1.0,2.0,339,5,2,3,-1,0,2.0,2.0,3.0,3.0,5.0,4.0,0
288,1.0,2.0,1.0,2.0,1331,5,286,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
289,1.0,2.0,1.0,2.0,672,5,164,2,-1,0,8.0,1.0,2.0,3.0,5.0,4.0,0
290,1.0,2.0,1.0,2.0,58,5,98,2,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
291,1.0,2.0,1.0,2.0,447,5,742,2,-1,0,2.0,2.0,4.0,3.0,5.0,4.0,0
292,1.0,2.0,1.0,1.0,423,5,226,3,-1,0,11.0,2.0,2.0,3.0,5.0,4.0,0
293,1.0,1.0,1.0,2.0,0,5,120,2,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
294,1.0,2.0,1.0,2.0,19,5,362,4,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
295,1.0,2.0,1.0,2.0,13,5,357,2,-1,0,2.0,3.0,1.0,3.0,5.0,4.0,0
296,1.0,2.0,1.0,2.0,3,5,200,2,-1,0,4.0,2.0,2.0,3.0,5.0,4.0,0
297,1.0,2.0,1.0,1.0,82,5,204,2,-1,0,11.0,2.0,2.0,3.0,5.0,4.0,0
298,1.0,2.0,1.0,2.0,28,5,126,3,-1,0,4.0,3.0,1.0,3.0,5.0,4.0,0
299,1.0,2.0,1.0,2.0,792,5,65,2,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
300,1.0,2.0,1.0,2.0,408,5,107,2,-1,0,4.0,1.0,4.0,3.0,5.0,4.0,0
301,1.0,2.0,1.0,2.0,531,5,267,2,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
302,1.0,2.0,1.0,2.0,211,5,248,2,-1,0,5.0,1.0,2.0,3.0,5.0,4.0,0
303,1.0,2.0,1.0,2.0,62,5,215,2,-1,0,7.0,2.0,2.0,3.0,5.0,4.0,0
304,1.0,2.0,1.0,2.0,257,5,209,2,-1,0,7.0,1.0,4.0,3.0,5.0,4.0,0
305,1.0,2.0,1.0,2.0,1234,5,205,2,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
306,1.0,2.0,1.0,2.0,313,5,83,2,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
307,1.0,2.0,1.0,2.0,89,5,106,3,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
308,1.0,2.0,2.0,2.0,129,5,189,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
309,1.0,2.0,1.0,2.0,0,5,105,2,-1,0,1.0,1.0,4.0,3.0,5.0,4.0,0
310,1.0,2.0,1.0,2.0,353,5,106,2,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
311,1.0,2.0,1.0,2.0,851,5,108,2,-1,0,2.0,1.0,4.0,3.0,5.0,4.0,0
312,1.0,2.0,2.0,2.0,96,5,311,2,-1,0,7.0,3.0,1.0,3.0,5.0,4.0,0
313,1.0,2.0,2.0,2.0,398,5,214,2,-1,0,7.0,3.0,2.0,3.0,5.0,4.0,0
314,1.0,1.0,1.0,2.0,193,5,132,2,-1,0,6.0,2.0,3.0,3.0,5.0,4.0,0
315,1.0,2.0,1.0,2.0,-358,5,358,2,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
316,1.0,2.0,2.0,2.0,539,5,453,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
317,1.0,2.0,1.0,2.0,0,5,364,2,-1,0,2.0,2.0,2.0,3.0,5.0,4.0,0
318,1.0,1.0,1.0,2.0,0,5,136,2,-1,0,5.0,2.0,1.0,3.0,5.0,4.0,0
319,1.0,2.0,1.0,2.0,490,5,386,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
320,1.0,2.0,1.0,2.0,0,5,173,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
321,1.0,2.0,1.0,2.0,403,5,241,2,-1,0,4.0,1.0,4.0,3.0,5.0,4.0,0
322,1.0,2.0,1.0,2.0,161,5,224,3,-1,0,1.0,1.0,2.0,3.0,5.0,4.0,0
323,1.0,1.0,1.0,2.0,2558,5,148,2,-1,0,2.0,3.0,3.0,3.0,5.0,4.0,0
324,1.0,2.0,1.0,2.0,98,5,196,2,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
325,1.0,1.0,1.0,2.0,115,5,111,4,-1,0,1.0,2.0,3.0,3.0,5.0,4.0,0
326,1.0,2.0,1.0,2.0,436,5,231,3,-1,0,4.0,2.0,2.0,3.0,5.0,4.0,0
327,1.0,2.0,1.0,2.0,831,5,316,3,-1,0,2.0,1.0,3.0,3.0,5.0,4.0,0
328,1.0,2.0,1.0,2.0,206,5,216,3,-1,0,2.0,1.0,4.0,3.0,5.0,4.0,0
329,1.0,2.0,1.0,2.0,290,5,240,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
330,1.0,1.0,1.0,2.0,1,5,669,3,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
331,1.0,2.0,1.0,2.0,57,5,425,2,-1,0,4.0,1.0,4.0,3.0,5.0,4.0,0
332,1.0,2.0,1.0,2.0,-457,5,143,2,-1,0,4.0,2.0,2.0,3.0,5.0,4.0,0
333,1.0,2.0,1.0,2.0,1387,5,174,5,-1,0,1.0,2.0,3.0,3.0,5.0,4.0,0
334,1.0,2.0,1.0,2.0,24598,5,313,3,-1,0,1.0,3.0,3.0,3.0,5.0,4.0,0
335,1.0,2.0,1.0,2.0,30,5,135,4,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
336,1.0,2.0,1.0,2.0,1022,5,146,2,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
337,1.0,2.0,2.0,2.0,56,5,152,2,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
338,2.0,1.0,1.0,2.0,-2,5,402,3,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
339,1.0,2.0,1.0,2.0,121,5,213,2,-1,0,7.0,2.0,2.0,3.0,5.0,4.0,0
340,1.0,2.0,1.0,2.0,842,5,144,3,-1,0,4.0,2.0,2.0,3.0,5.0,4.0,0
341,1.0,2.0,1.0,2.0,693,5,124,3,-1,0,1.0,3.0,2.0,3.0,5.0,4.0,0
342,1.0,2.0,1.0,2.0,-333,5,183,2,-1,0,4.0,3.0,2.0,3.0,5.0,4.0,0
343,1.0,2.0,1.0,2.0,1533,5,325,2,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
344,1.0,2.0,1.0,2.0,46,5,39,4,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
345,1.0,1.0,1.0,2.0,18,5,503,2,-1,0,7.0,1.0,4.0,3.0,5.0,4.0,0
346,1.0,2.0,1.0,2.0,44,5,95,4,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
347,1.0,2.0,1.0,2.0,-100,5,680,2,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
348,1.0,2.0,1.0,2.0,510,5,421,4,-1,0,7.0,1.0,3.0,3.0,5.0,4.0,0
349,1.0,2.0,1.0,2.0,685,5,174,3,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
350,1.0,2.0,1.0,2.0,187,5,113,2,-1,0,1.0,2.0,3.0,3.0,5.0,4.0,0
351,1.0,2.0,1.0,2.0,66,5,808,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
352,1.0,2.0,1.0,2.0,560,5,198,3,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
353,1.0,2.0,1.0,2.0,0,5,195,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
354,1.0,1.0,1.0,2.0,27,5,347,3,-1,0,12.0,3.0,4.0,3.0,5.0,4.0,0
355,1.0,2.0,1.0,2.0,12,5,208,2,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
356,1.0,2.0,1.0,2.0,34,5,404,4,-1,0,4.0,2.0,2.0,3.0,5.0,4.0,0
357,1.0,2.0,1.0,2.0,1068,5,396,2,-1,0,3.0,2.0,3.0,3.0,5.0,4.0,0
358,1.0,2.0,1.0,2.0,211,5,216,4,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
359,1.0,2.0,1.0,2.0,377,5,98,2,-1,0,6.0,2.0,3.0,3.0,5.0,4.0,0
360,1.0,2.0,1.0,2.0,263,5,350,2,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
361,1.0,2.0,1.0,2.0,1263,6,114,2,-1,0,7.0,1.0,2.0,3.0,5.0,4.0,0
362,1.0,2.0,1.0,2.0,8,6,88,3,-1,0,7.0,1.0,2.0,3.0,5.0,4.0,0
363,1.0,2.0,2.0,2.0,126,6,379,2,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
364,1.0,2.0,1.0,2.0,230,6,190,3,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
365,1.0,2.0,1.0,2.0,841,6,158,1,-1,0,2.0,1.0,3.0,3.0,5.0,4.0,0
366,1.0,2.0,1.0,2.0,308,6,102,1,-1,0,6.0,3.0,2.0,3.0,5.0,4.0,0
367,1.0,2.0,1.0,2.0,1,6,306,1,-1,0,1.0,3.0,3.0,3.0,5.0,4.0,0
368,1.0,2.0,1.0,2.0,86,6,218,1,-1,0,6.0,3.0,3.0,3.0,5.0,4.0,0
369,1.0,2.0,1.0,1.0,157,6,54,1,-1,0,11.0,2.0,2.0,3.0,5.0,4.0,0
370,1.0,2.0,1.0,2.0,22,6,344,1,-1,0,7.0,1.0,2.0,3.0,5.0,4.0,0
371,1.0,2.0,2.0,2.0,46,6,195,1,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
372,1.0,1.0,1.0,2.0,1293,6,652,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
373,1.0,2.0,1.0,2.0,122,6,286,1,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
374,1.0,2.0,1.0,2.0,131,6,189,1,-1,0,4.0,1.0,4.0,3.0,5.0,4.0,0
375,1.0,2.0,1.0,2.0,143,6,83,1,-1,0,4.0,2.0,2.0,3.0,5.0,4.0,0
376,1.0,1.0,1.0,2.0,393,6,184,2,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
377,1.0,2.0,1.0,2.0,98,6,235,1,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
378,1.0,2.0,1.0,2.0,0,6,290,1,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
379,1.0,2.0,1.0,2.0,224,6,232,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
380,1.0,2.0,1.0,2.0,757,6,133,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
381,1.0,2.0,2.0,2.0,245,6,318,1,-1,0,7.0,1.0,2.0,3.0,5.0,4.0,0
382,1.0,1.0,1.0,2.0,8486,6,260,3,-1,0,1.0,1.0,2.0,3.0,5.0,4.0,0
383,1.0,1.0,1.0,2.0,350,6,437,1,-1,0,6.0,1.0,4.0,3.0,5.0,4.0,0
384,1.0,2.0,1.0,2.0,20,6,402,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
385,1.0,2.0,2.0,2.0,1667,6,85,1,-1,0,7.0,1.0,2.0,3.0,5.0,4.0,0
386,1.0,2.0,1.0,2.0,345,6,125,1,-1,0,2.0,1.0,4.0,3.0,5.0,4.0,0
387,1.0,2.0,1.0,2.0,10,6,501,4,-1,0,9.0,1.0,2.0,3.0,5.0,4.0,0
388,1.0,2.0,2.0,2.0,830,6,1201,1,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,1
389,1.0,2.0,1.0,2.0,29,6,253,1,-1,0,4.0,3.0,4.0,3.0,5.0,4.0,0
390,1.0,2.0,1.0,2.0,545,6,1030,1,-1,0,5.0,3.0,2.0,3.0,5.0,4.0,1
391,1.0,2.0,1.0,2.0,8730,6,149,1,-1,0,2.0,1.0,3.0,3.0,5.0,4.0,0
392,1.0,2.0,1.0,2.0,477,6,114,1,-1,0,2.0,3.0,3.0,3.0,5.0,4.0,0
393,1.0,2.0,1.0,2.0,4,6,243,1,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
394,1.0,2.0,1.0,2.0,1205,6,769,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
395,1.0,2.0,2.0,2.0,0,6,135,3,-1,0,2.0,2.0,2.0,3.0,5.0,4.0,0
396,1.0,2.0,1.0,2.0,263,6,231,1,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
397,1.0,1.0,1.0,2.0,1,6,76,1,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
398,1.0,1.0,2.0,2.0,283,6,199,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
399,1.0,2.0,1.0,2.0,206,6,152,1,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
400,1.0,2.0,1.0,2.0,17,6,124,1,-1,0,10.0,1.0,1.0,3.0,5.0,4.0,0
401,1.0,2.0,2.0,2.0,141,6,424,1,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
402,1.0,2.0,1.0,2.0,16,6,43,1,-1,0,8.0,2.0,3.0,3.0,5.0,4.0,0
403,1.0,2.0,1.0,2.0,206,6,154,1,-1,0,7.0,1.0,2.0,3.0,5.0,4.0,0
404,1.0,1.0,1.0,2.0,7,6,203,2,-1,0,2.0,1.0,4.0,3.0,5.0,4.0,0
405,1.0,1.0,1.0,2.0,0,6,326,1,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
406,1.0,1.0,1.0,2.0,0,6,393,1,-1,0,5.0,1.0,3.0,3.0,5.0,4.0,0
407,1.0,2.0,1.0,2.0,1927,6,241,3,-1,0,4.0,3.0,1.0,3.0,5.0,4.0,0
408,1.0,2.0,1.0,2.0,284,6,483,1,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
409,1.0,2.0,1.0,2.0,1660,6,259,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
410,1.0,2.0,1.0,2.0,406,6,227,1,-1,0,7.0,2.0,2.0,3.0,5.0,4.0,0
411,1.0,2.0,1.0,2.0,230,6,673,1,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
412,1.0,2.0,1.0,2.0,-25,6,576,1,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
413,1.0,2.0,1.0,2.0,182,6,180,2,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
414,1.0,2.0,1.0,2.0,1169,6,168,2,-1,0,3.0,1.0,3.0,3.0,5.0,4.0,0
415,1.0,2.0,1.0,2.0,67,6,90,1,-1,0,6.0,3.0,2.0,3.0,5.0,4.0,0
416,1.0,1.0,1.0,2.0,77,6,505,1,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
417,1.0,2.0,1.0,2.0,0,6,245,1,-1,0,9.0,1.0,2.0,3.0,5.0,4.0,0
418,1.0,2.0,2.0,2.0,55,6,186,1,-1,0,4.0,3.0,1.0,3.0,5.0,4.0,0
419,2.0,2.0,1.0,2.0,72,6,623,1,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
420,1.0,2.0,1.0,2.0,163,6,496,3,-1,0,1.0,2.0,3.0,3.0,5.0,4.0,0
421,1.0,2.0,1.0,2.0,151,6,118,1,-1,0,1.0,2.0,3.0,3.0,5.0,4.0,0
422,1.0,2.0,1.0,2.0,113,6,342,1,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
423,1.0,2.0,1.0,2.0,0,6,225,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
424,1.0,2.0,1.0,2.0,9,6,185,3,-1,0,2.0,2.0,3.0,3.0,5.0,4.0,0
425,1.0,2.0,1.0,2.0,375,6,196,2,-1,0,1.0,1.0,2.0,3.0,5.0,4.0,0
426,1.0,2.0,1.0,2.0,1142,6,276,1,-1,0,7.0,1.0,2.0,3.0,5.0,4.0,0
427,1.0,2.0,1.0,2.0,2102,6,76,1,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
428,1.0,2.0,1.0,2.0,4325,6,87,1,-1,0,2.0,2.0,3.0,3.0,5.0,4.0,0
429,1.0,2.0,1.0,2.0,217,6,195,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
430,1.0,2.0,1.0,2.0,131,6,744,1,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
431,1.0,2.0,1.0,2.0,1680,6,765,1,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
432,1.0,2.0,1.0,2.0,0,6,262,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
433,1.0,2.0,1.0,2.0,46,6,119,1,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
434,1.0,2.0,1.0,2.0,320,6,198,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
435,1.0,2.0,1.0,2.0,183,6,150,1,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
436,1.0,1.0,1.0,2.0,39,6,241,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
437,1.0,2.0,1.0,2.0,560,6,181,1,-1,0,1.0,2.0,3.0,3.0,5.0,4.0,0
438,1.0,1.0,1.0,2.0,469,6,196,1,-1,0,2.0,3.0,2.0,3.0,5.0,4.0,0
439,1.0,2.0,1.0,2.0,530,6,149,1,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,0
440,1.0,2.0,1.0,2.0,61,6,246,1,-1,0,7.0,1.0,1.0,3.0,5.0,4.0,0
441,1.0,2.0,1.0,2.0,242,6,112,1,-1,0,2.0,2.0,3.0,3.0,5.0,4.0,0
442,1.0,2.0,1.0,2.0,139,6,309,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
443,1.0,2.0,1.0,1.0,0,6,278,1,-1,0,8.0,2.0,2.0,3.0,5.0,4.0,0
444,1.0,2.0,1.0,2.0,367,6,140,1,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
445,1.0,2.0,1.0,2.0,228,6,136,1,-1,0,6.0,3.0,2.0,3.0,5.0,4.0,0
446,1.0,2.0,1.0,2.0,45248,6,1623,1,-1,0,2.0,2.0,4.0,3.0,5.0,4.0,1
447,1.0,2.0,1.0,2.0,-84,6,101,1,-1,0,8.0,1.0,4.0,3.0,5.0,4.0,0
448,1.0,2.0,1.0,2.0,310,6,144,1,-1,0,7.0,2.0,2.0,3.0,5.0,4.0,0
449,1.0,2.0,1.0,2.0,132,6,238,1,-1,0,4.0,1.0,4.0,3.0,5.0,4.0,0
450,1.0,2.0,1.0,2.0,797,6,354,1,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
451,1.0,1.0,1.0,2.0,71,6,79,1,-1,0,7.0,1.0,2.0,3.0,5.0,4.0,0
452,1.0,2.0,1.0,2.0,2,6,187,1,-1,0,1.0,3.0,4.0,3.0,5.0,4.0,0
453,1.0,2.0,2.0,2.0,231,6,451,2,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
454,1.0,2.0,2.0,2.0,270,6,159,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
455,1.0,2.0,2.0,2.0,274,6,409,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
456,1.0,2.0,2.0,2.0,-109,6,170,1,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
457,1.0,2.0,1.0,2.0,1,6,608,1,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,1
458,2.0,1.0,1.0,2.0,-60,6,243,1,-1,0,4.0,2.0,2.0,3.0,5.0,4.0,0
459,1.0,2.0,1.0,2.0,89,6,145,2,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
460,1.0,1.0,1.0,2.0,-11,6,112,1,-1,0,4.0,3.0,2.0,3.0,5.0,4.0,0
461,1.0,2.0,1.0,2.0,0,6,262,2,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
462,1.0,2.0,1.0,2.0,-509,6,124,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
463,1.0,2.0,1.0,2.0,408,6,53,1,-1,0,9.0,1.0,1.0,3.0,5.0,4.0,0
464,1.0,2.0,1.0,2.0,58,6,134,1,-1,0,7.0,2.0,1.0,3.0,5.0,4.0,0
465,1.0,1.0,2.0,2.0,1640,6,204,4,-1,0,5.0,2.0,2.0,3.0,5.0,4.0,0
466,1.0,2.0,1.0,2.0,20,6,186,1,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
467,1.0,2.0,1.0,2.0,71,6,678,1,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
468,1.0,2.0,1.0,2.0,52,6,182,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
469,1.0,2.0,1.0,2.0,292,6,162,1,-1,0,8.0,1.0,3.0,3.0,5.0,4.0,0
470,1.0,2.0,1.0,2.0,424,6,27,1,-1,0,7.0,3.0,2.0,3.0,5.0,4.0,0
471,1.0,2.0,1.0,2.0,109,6,699,3,-1,0,10.0,2.0,1.0,3.0,5.0,4.0,0
472,1.0,2.0,1.0,2.0,1044,6,43,1,-1,0,4.0,1.0,4.0,3.0,5.0,4.0,0
473,1.0,2.0,1.0,2.0,983,6,97,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
474,1.0,1.0,1.0,2.0,869,6,1677,1,-1,0,6.0,1.0,2.0,3.0,5.0,4.0,1
475,1.0,2.0,1.0,2.0,668,6,283,2,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
476,1.0,2.0,1.0,2.0,964,6,323,1,-1,0,1.0,1.0,3.0,3.0,5.0,4.0,0
477,1.0,2.0,1.0,2.0,301,6,82,1,-1,0,1.0,2.0,2.0,3.0,5.0,4.0,0
478,1.0,2.0,1.0,2.0,140,6,310,1,-1,0,6.0,2.0,2.0,3.0,5.0,4.0,0
479,1.0,2.0,1.0,2.0,1877,6,185,1,-1,0,1.0,2.0,2.0,3.0,5.0,4.0,0
480,1.0,2.0,1.0,2.0,1127,6,47,1,-1,0,4.0,1.0,1.0,3.0,5.0,4.0,0
481,1.0,2.0,1.0,2.0,871,6,145,1,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
482,1.0,2.0,2.0,2.0,767,6,204,1,-1,0,2.0,1.0,2.0,3.0,5.0,4.0,0
483,1.0,1.0,1.0,2.0,0,6,187,1,-1,0,4.0,1.0,2.0,3.0,5.0,4.0,0
